date,open,high,low,close,adj-close,volume
1991-11-08,0.289063,0.289063,0.289063,0.289063,0.254698,88028800
1991-11-11,0.289063,0.289063,0.289063,0.289063,0.254698,11859200
1991-11-12,0.289063,0.289063,0.289063,0.289063,0.254698,13097600
1991-11-13,0.289063,0.289063,0.281250,0.281250,0.247814,19059200
1991-11-14,0.261719,0.273438,0.261719,0.273438,0.240931,20835200
1991-11-15,0.273438,0.273438,0.257813,0.257813,0.227163,21747200
1991-11-18,0.253906,0.257813,0.238281,0.242188,0.213396,8873600
1991-11-19,0.242188,0.250000,0.234375,0.242188,0.213396,9958400
1991-11-20,0.246094,0.246094,0.242188,0.246094,0.216838,972800
1991-11-21,0.242188,0.242188,0.234375,0.234375,0.206512,1683200
1991-11-22,0.234375,0.234375,0.218750,0.222656,0.196186,2611200
1991-11-25,0.226563,0.242188,0.218750,0.230469,0.203070,5657600
1991-11-26,0.234375,0.238281,0.230469,0.230469,0.203070,3292800
1991-11-27,0.234375,0.238281,0.234375,0.238281,0.209954,3379200
1991-11-29,0.234375,0.242188,0.234375,0.242188,0.213396,985600
1991-12-02,0.238281,0.257813,0.238281,0.246094,0.216838,2035200
1991-12-03,0.250000,0.253906,0.246094,0.253906,0.223721,2227200
1991-12-04,0.257813,0.281250,0.257813,0.261719,0.230605,9824000
1991-12-05,0.257813,0.273438,0.253906,0.269531,0.237488,5049600
1991-12-06,0.269531,0.269531,0.265625,0.269531,0.237488,1449600
1991-12-09,0.269531,0.269531,0.265625,0.265625,0.234047,2358400
1991-12-10,0.261719,0.261719,0.253906,0.253906,0.223721,2374400
1991-12-11,0.253906,0.257813,0.246094,0.246094,0.216838,1980800
1991-12-12,0.250000,0.257813,0.242188,0.253906,0.223721,1977600
1991-12-13,0.257813,0.265625,0.257813,0.261719,0.230605,1507200
1991-12-16,0.265625,0.265625,0.257813,0.261719,0.230605,2755200
1991-12-17,0.257813,0.257813,0.253906,0.253906,0.223721,1097600
1991-12-18,0.253906,0.253906,0.242188,0.246094,0.216838,1987200
1991-12-19,0.242188,0.242188,0.234375,0.242188,0.213396,1580800
1991-12-20,0.246094,0.246094,0.226563,0.242188,0.213396,2057600
1991-12-23,0.238281,0.253906,0.234375,0.253906,0.223721,1916800
1991-12-24,0.250000,0.269531,0.250000,0.269531,0.237488,2428800
1991-12-26,0.269531,0.281250,0.269531,0.281250,0.247814,2144000
1991-12-27,0.277344,0.281250,0.265625,0.281250,0.247814,3363200
1991-12-30,0.281250,0.281250,0.273438,0.277344,0.244373,2630400
1991-12-31,0.277344,0.281250,0.273438,0.281250,0.247814,6294400
1992-01-02,0.277344,0.277344,0.269531,0.277344,0.244373,1456000
1992-01-03,0.277344,0.285156,0.277344,0.281250,0.247814,6019200
1992-01-06,0.285156,0.308594,0.281250,0.289063,0.254698,19596800
1992-01-07,0.289063,0.300781,0.285156,0.296875,0.261582,11993600
1992-01-08,0.296875,0.316406,0.296875,0.308594,0.271908,36752000
1992-01-09,0.312500,0.312500,0.300781,0.300781,0.265023,9491200
1992-01-10,0.304688,0.304688,0.300781,0.300781,0.265023,4483200
1992-01-13,0.300781,0.308594,0.300781,0.304688,0.268466,2931200
1992-01-14,0.300781,0.308594,0.300781,0.304688,0.268466,4838400
1992-01-15,0.304688,0.308594,0.300781,0.304688,0.268466,2905600
1992-01-16,0.304688,0.316406,0.300781,0.316406,0.278791,30771200
1992-01-17,0.316406,0.332031,0.312500,0.316406,0.278791,9190400
1992-01-20,0.316406,0.316406,0.304688,0.304688,0.268466,4128000
1992-01-21,0.304688,0.308594,0.296875,0.300781,0.265023,4105600
1992-01-22,0.300781,0.300781,0.292969,0.292969,0.258140,2297600
1992-01-23,0.296875,0.296875,0.289063,0.292969,0.258140,2348800
1992-01-24,0.289063,0.292969,0.289063,0.292969,0.258140,2128000
1992-01-27,0.289063,0.292969,0.285156,0.292969,0.258140,3449600
1992-01-28,0.289063,0.292969,0.289063,0.289063,0.254698,1123200
1992-01-29,0.289063,0.300781,0.285156,0.285156,0.251256,5440000
1992-01-30,0.281250,0.308594,0.265625,0.292969,0.258140,7654400
1992-01-31,0.285156,0.289063,0.285156,0.285156,0.251256,1171200
1992-02-03,0.281250,0.292969,0.281250,0.292969,0.258140,569600
1992-02-04,0.269531,0.273438,0.250000,0.269531,0.237488,18784000
1992-02-05,0.269531,0.277344,0.261719,0.261719,0.230605,5686400
1992-02-06,0.261719,0.269531,0.261719,0.261719,0.230605,1993600
1992-02-07,0.265625,0.273438,0.265625,0.269531,0.237488,2697600
1992-02-10,0.265625,0.269531,0.265625,0.265625,0.234047,2368000
1992-02-11,0.265625,0.269531,0.261719,0.261719,0.230605,4294400
1992-02-12,0.265625,0.265625,0.261719,0.265625,0.234047,3043200
1992-02-13,0.273438,0.273438,0.265625,0.265625,0.234047,1068800
1992-02-14,0.265625,0.269531,0.257813,0.257813,0.227163,1529600
1992-02-18,0.261719,0.261719,0.257813,0.257813,0.227163,1107200
1992-02-19,0.257813,0.257813,0.250000,0.250000,0.220279,2364800
1992-02-20,0.250000,0.253906,0.242188,0.250000,0.220279,1161600
1992-02-21,0.253906,0.257813,0.250000,0.253906,0.223721,3523200
1992-02-24,0.253906,0.253906,0.246094,0.246094,0.216838,1203200
1992-02-25,0.250000,0.250000,0.246094,0.246094,0.216838,1219200
1992-02-26,0.250000,0.261719,0.246094,0.257813,0.227163,3052800
1992-02-27,0.261719,0.261719,0.253906,0.253906,0.223721,1024000
1992-02-28,0.257813,0.257813,0.250000,0.257813,0.227163,841600
1992-03-02,0.253906,0.253906,0.250000,0.253906,0.223721,774400
1992-03-03,0.253906,0.257813,0.246094,0.253906,0.223721,4748800
1992-03-04,0.257813,0.269531,0.257813,0.265625,0.234047,3235200
1992-03-05,0.273438,0.273438,0.261719,0.261719,0.230605,1782400
1992-03-06,0.265625,0.265625,0.253906,0.257813,0.227163,1091200
1992-03-09,0.257813,0.257813,0.253906,0.253906,0.223721,1315200
1992-03-10,0.257813,0.261719,0.253906,0.253906,0.223721,2524800
1992-03-11,0.250000,0.253906,0.242188,0.246094,0.216838,1148800
1992-03-12,0.242188,0.246094,0.242188,0.242188,0.213396,1052800
1992-03-13,0.242188,0.250000,0.242188,0.246094,0.216838,2041600
1992-03-16,0.246094,0.246094,0.242188,0.242188,0.213396,204800
1992-03-17,0.246094,0.246094,0.238281,0.242188,0.213396,1638400
1992-03-18,0.242188,0.246094,0.242188,0.246094,0.216838,1011200
1992-03-19,0.242188,0.246094,0.238281,0.238281,0.209954,611200
1992-03-20,0.242188,0.250000,0.242188,0.246094,0.216838,915200
1992-03-23,0.246094,0.250000,0.238281,0.250000,0.220279,886400
1992-03-24,0.250000,0.273438,0.250000,0.265625,0.234047,7267200
1992-03-25,0.265625,0.265625,0.257813,0.257813,0.227163,1126400
1992-03-26,0.257813,0.257813,0.246094,0.250000,0.220279,4032000
1992-03-27,0.253906,0.257813,0.253906,0.257813,0.227163,998400
1992-03-30,0.257813,0.257813,0.246094,0.250000,0.220279,1276800
1992-03-31,0.246094,0.253906,0.246094,0.253906,0.223721,2886400
1992-04-01,0.250000,0.257813,0.250000,0.257813,0.227163,518400
1992-04-02,0.253906,0.257813,0.253906,0.253906,0.223721,556800
